Country,Region,DataYear,ClassGrade,Gender,Ageyears,Handed,Height_cm,Footlength_cm,Armspan_cm,Languages_spoken,Travel_to_School,Travel_time_to_School,Reaction_time,Score_in_memory_game,Favourite_physical_activity,Importance_reducing_pollution,Importance_recycling_rubbish,Importance_conserving_water,Importance_saving_energy,Importance_owning_computer,Importance_Internet_access,Left_Footlength_cm,Longer_foot,Index_Fingerlength_mm,Ring_Fingerlength_mm,Longer_Finger_Lefthand,Birth_month,Favorite_Season,Allergies,Vegetarian,Favorite_Food,Beverage,Favorite_School_Subject,Sleep_Hours_Schoolnight,Sleep_Hours_Non_Schoolnight,Home_Occupants,Home_Internet_Access,Communication_With_Friends,Text_Messages_Sent_Yesterday,Text_Messages_Received_Yesterday,Hanging_Out_With_Friends_Hours,Talking_On_Phone_Hours,Doing_Homework_Hours,Doing_Things_With_Family_Hours,Outdoor_Activities_Hours,Video_Games_Hours,Social_Websites_Hours,Texting_Messaging_Hours,Computer_Use_Hours,Watching_TV_Hours,Paid_Work_Hours,Work_At_Home_Hours,Schoolwork_Pressure,Planned_Education_Level,Favorite_Music,Superpower,Preferred_Status,Role_Model_Type,Charity_Donation
USA,CA,2016,"12        ",Female,17,Right-Handed,,,,3,Car,15,0.578,57,Dancing,,,,,,,,,,,"Index finger",January,Winter,No,Yes,"Rice/Noodle dishes",Tea,Science,7,9,4,"Yes - broadband connection","Text messaging",33,260,30,,,,,,,,,,,,,,,,,,
USA,CA,2018,"9         ",Male,15,Right-Handed,175.3,25.4,78.74,1,Car,10,0.382,40,Basketball,7,10,8,6,10,10,25.4,"Same length",90,100,"Ring finger",April,Summer,No,No,Meat,Water,"Physical education",8,8,7,"Yes - broadband connection","In person",13,14,35,1,2,20,12,4,0,2,1,10,0,1,"A lot","Graduate degree","Rap/Hip hop",Telepathy,Happy,"Sports person",Health
USA,CA,2018,"12        ",Male,17,Left-Handed,188,25,175,1,Car,10,.263,10,Soccer,800,650,700,600,400,500,25,"Same length",73,81,"Ring finger",June,Summer,No,No,Meat,Water,Science,7,10,3,"Yes - broadband connection","Text messaging",40,50,7,1,15,10,1,13,0,3,14,1,0,1,"A lot","Graduate degree","Rap/Hip hop",Fly,Happy,"Doctor or nurse","Wildlife, animals"
USA,CA,2016,"12        ",Female,17,Right-Handed,165,24,150,2,Car,17,0.382,29,Other,900,700,900,800,800,850,25,"Left foot",67,65,"Index finger",September,Winter,Yes,No,"Rice/Noodle dishes",Water,Other,6,8,4,"Yes - broadband connection","Text messaging",200,200,3,0,3,1,2,0,6,6,6,0,0,1,Some,"Graduate degree",Pop,Telepathy,Happy,"Business person","Education/Youth development"
USA,CA,2016,"12        ",Female,16,Right-Handed,165,25,168,2,Car,15,0.375,32,Swimming,588,401,567,636,973,1000,24,"Right foot",7.4,7.1,"Index finger",February,Fall,Yes,No,"Rice/Noodle dishes",Water,Science,7,8,3,"Yes - broadband connection","Text messaging",100,100,2,0.5,30,6,20,1,2,3,40,5,0,2,Some,"Graduate degree",Pop,Invisibility,Happy,Relative,Health
USA,CA,2022,"11        ",Male,17,Right-Handed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,CA,2018,"9         ",Male,14,Ambidextrous,5.6,9.0,152,2,Car,15,0.42,,Basketball,700,400,1000,1000,200,700,9.0,"Same length",7.6,8.5,"Ring finger",April,Winter,No,No,Meat,"Sports drink",Science,7,5,5,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",6,11,4,1,3,3,4,2,2,3,2,1,2,3,Some,"Graduate degree","Rap/Hip hop",Telepathy,Famous,Relative,"Education/Youth development"
USA,CA,2017,"9         ",Female,16,Right-Handed,152.4,20,70,2,Car,5,.38,1.0,Dancing,1000,1000,1000,1000,956,1000,22,"Left foot",5,6,"Ring finger",April,Summer,No,No,Salads,Water,English,9,7,2,"Yes - broadband connection","Text messaging",2,7,1,0,2,3,7,0,24,0,0,4,20,0,"A lot","Graduate degree",Country,Telepathy,Rich,Relative,"Arts, culture, sports"
USA,CA,2014,"12        ",Male,17,Right-Handed,175,25.1,68,2,Car,28,.291,47,Golf,100,100,1000,500,100,200,26.5,"Same length",7.5,7,"Index finger",January,Fall,No,No,Meat,Water,Other,7.5,8.5,4,"Yes - broadband connection","Text messaging",4,2,3,2,15,3,20,2,2,2,2,6,0,.5,Some,"Graduate degree",Country,Fly,Rich,Relative,Health
USA,CA,2019,"12        ",Female,17,Right-Handed,167,22,150,2,Car,8,0.41,32,Basketball,1000,800,800,800,1000,1000,21,"Right foot",2.1,70,"Ring finger",May,Winter,No,No,Fruit,Water,"Social studies",6,10,3,"Yes - broadband connection","Text messaging",300,300,6,1,20,5,1,6,40,50,70,3,0,4,Some,"Graduate degree",Pop,Fly,Happy,Politician,"International aid"
USA,CA,2023,"10        ",Female,15,Right-Handed,164,27,164,1,Bus,25,0.42,45,Bowling,529,888,904,984,893,540,27,"Same length",63.5,63.5,"Same length",May,Winter,No,No,Pizza/Pasta,"Soft drink (caffeinated)",English,8,12,6,"Yes - other","In person",40,47,4,12,1,2,0,4,2,4,2,6,0,0,Some,"Some college","Heavy metal",Telepathy,Happy,Relative,Health
USA,CA,2015,"12        ",Male,17,Ambidextrous,66.12,24,171.4,1,Bicycle,13,.286,48,Dancing,1000,900,800,700,900,1000,23,"Right foot",65,60,"Index finger",January,Winter,Yes,No,Seafood,Water,"Computers and technology",5,4,3,"Yes - other","Internet chat or instant messaging",0,0,8,.5,6,3,1,24,0,0,14,3,0,2,Some,"Graduate degree",Techno/Electronic,"Freeze time",Rich,Friend,"International aid"
USA,CA,2018,"12        ",Male,17,Right-Handed,180,30,,2,Car,30,0.668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,CA,2023,"9         ",Male,15,Right-Handed,168,27,173,2,Car,10,0.39,50,Soccer,1000,1000,1000,1000,1000,1000,27,"Same length",91,96,"Ring finger",October,Fall,No,No,Soups,Juice,Music,9,7,6,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",50,20,10,2,30,2,1,20,50,40,100,3,10,168,None,"Some college","Rock and roll",Fly,Famous,Friend,Health
USA,CA,2016,"11        ",Female,17,Right-Handed,170,23,139,1,Car,"5 ",0.337,63,Soccer,877,882,1000,479,417,476,23,"Same length",89,95,"Ring finger",December,Fall,No,No,Meat,Water,"Physical education",7,9,5,"Yes - broadband connection","Text messaging",25,25,6,1,7,13,10,0,8,8,11,8,0,5,Some,"Graduate degree",Pop,Telepathy,Happy,Relative,Religious
USA,CA,2015,"6         ",Male,11,Right-Handed,146,27,136,1,Car,15,.311,41,Lacrosse,800,700,900,900,600,700,27,"Same length",57,60,"Ring finger",May,Summer,No,No,"No favorite",Water,History,9,10,,"Yes - broadband connection","In person",5,10,7,0,2,1,7,4,0,0,2,5,0,0,None,"Graduate degree","Rap/Hip hop",Fly,Happy,Other,"International aid"
USA,CA,2016,"11        ",Male,18,Right-Handed,167,,65,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,CA,2016,"4         ",Male,15,Right-Handed,177,26,178,2,Car,10,0.403,33,Walking/Hiking,893,588,230,58,1000,1000,26,"Same length",115,130,"Ring finger",December,Fall,Yes,No,Meat,Water,Science,8,8,3,"Yes - broadband connection","Internet chat or instant messaging",5,5,3,0.5,20,10,2,3,0.5,10,50,0,0,7,Some,"Graduate degree",Classical,Telepathy,Rich,"Business person",Environment
USA,CA,2016,"11        ",Male,16,Right-Handed,66,27.5,66,1,Car,12,0.308,45,Basketball,,1000,797,1000,439,444,27.4,"Right foot",30.1,30.1,"Same length",July,Fall,No,No,"No favorite",Water,Art,8,8,5,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",30,30,10,1,10,30,12,1,22,5,22,8,0,8,Some,"High school","Rhythm and blues (R&B)","Freeze time",Healthy,Relative,Environment
USA,CA,2018,"12        ",Female,17,Right-Handed,162,23,157,1,Bus,17,.361,31,Tennis,50,100,400,400,700,1000,23,"Same length",74,70,"Index finger",June,Fall,No,No,Meat,Water,Art,7,9,3,"Yes - broadband connection","Internet chat or instant messaging",20,30,0,1,24,0,5,48,1,2,50,0,0,7,"A lot","Undergraduate degree",Other,"Freeze time",Rich,Other,Environment
USA,CA,2015,"6         ",Female,11,Right-Handed,152.4,21,59,2,Car,30,0.397,41,Golf,1000,1000,1000,1000,0,2,21,"Same length",110,70,"Index finger",January,Spring,Yes,No,Fruit,Water,Music,7.5,9,4,"Yes - broadband connection","Text messaging",16,20,5,1,20,2,5,0,2,1,2,0,0,2,"A lot","Graduate degree",Country,Telepathy,Happy,Relative,"Wildlife, animals"
USA,CA,2016,"12        ",Female,18,Right-Handed,157.4,19,153,2,Car,10,0.465,17,Dancing,100,100,100,100,50,50,20,"Left foot",70,60,"Index finger",January,Winter,No,No,"Rice/Noodle dishes","Soft drink (non-caffeinated)","Mathematics and statistics",8,8,10,"Yes - other","In person",60,60,5,9,5,2,0,0,9,9,9,5,,,Some,"Graduate degree",Reggae,Fly,Healthy,,
USA,CA,2020,"12        ",Male,17,Right-Handed,177.8,25.4,195.6,2,Bus,"8 ",0.38,50,Swimming,900,900,1000,1000,1000,1000,25.4,"Same length",88.9,88.9,"Same length",August,Summer,Yes,No,"No favorite",Water,"Computers and technology",6,8,3,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",100,50,3,2,1,4,0.5,2,5,5,5,0,0,1,Some,"Graduate degree","Rock and roll","Freeze time",Happy,Other,Environment
USA,CA,2014,"11        ",Male,16,Left-Handed,172,25,66,2,Car,10,0.76,51,Athletics,765,765,765,765,1000,1000,25,"Same length",30,34,"Ring finger",October,Winter,No,No,Pizza/Pasta,Water,Art,6,12,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",20,20,10,0,10,10,8,8,10,10,24,10,0,0,"A lot","Graduate degree","Heavy metal",Fly,Happy,"Musician or singer",Health
USA,CA,2018,"12        ",Female,16,Left-Handed,165,25,161,2,Walk,35,0.5,44,Swimming,845,727,396,348,588,674,25,"Same length",70,75,"Ring finger",October,Fall,No,No,,Water,Science,7,9,7,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",3,4,4,0,6,10,0,0,5,2,10,3,0,18,"A lot","Graduate degree","Rhythm and blues (R&B)",Fly,Happy,Relative,Health
USA,CA,2018,"11        ",Female,17,Right-Handed,175,25.5,173,3,Car,"15 ",.454,51,Dancing,572,594,620,663,48,139,26,"Left foot",75,80,"Ring finger",August,Summer,No,No,Meat,Water,"Computers and technology",7,10,4,"Yes - other","In person",0,2,20,1,15,20,7,2,18,4,28,5,0,7,"A lot","Graduate degree","Rap/Hip hop","Super strength",Happy,Other,"Education/Youth development"
USA,CA,2024,"12        ",Male,18,Left-Handed,167,22,160,2,Car,5,.288,44,Other,1000,1000,1000,1000,1000,1000,23,"Left foot",72,74,"Ring finger",January,Fall,Yes,No,Breads/Sandwiches,Water,"Social studies",6.5,8,4,"Yes - broadband connection","In person",50,75,5,0.5,18,10,0.5,0,25,3,70,8,0,5,Some,"Graduate degree",Classical,"Freeze time",Happy,Politician,"International aid"
USA,CA,2019,"12        ",Male,17,Right-Handed,174,24,183,2,Car,7,0.325,33,"Martial Arts",650,700,800,800,850,750,24,"Same length",91,100,"Ring finger",February,Fall,No,No,"Rice/Noodle dishes",Water,"Computers and technology",7,8,4,"Yes - broadband connection","Text messaging",10,20,0,1,48,7,10,9,7,1,48,0,0,2,Some,"Graduate degree",Other,"Freeze time",Rich,"Business person","International aid"
USA,CA,2015,"11        ",Male,15,Right-Handed,,,,2,Car,10,,,Soccer,,,,,,,,,,,,September,Spring,No,No,Poultry,"Sports drink","Physical education",7,10,5,"Yes - other","Text messaging",,,,1,,,12,2,,,2,1,,1,Some,"Graduate degree","Rap/Hip hop",Invisibility,Healthy,"Sports person",Health
USA,CA,2019,"12        ",Female,16,Right-Handed,155,25,164,2,Car,5,0.358,46,Athletics,800,800,750,850,900,900,24,"Right foot",76,73,"Index finger",October,Fall,No,No,Pizza/Pasta,Tea,Languages,7,10,4,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",20,40,40,8,10,6,2,2,10,15,10,2,0,10,Some,"Graduate degree","Rap/Hip hop",Invisibility,Happy,"Community leader or elder","Education/Youth development"
USA,CA,2020,"12        ",Male,14,Left-Handed,453,54,45,5,Car,45,54,54,Athletics,45,545,645,54,54,54,45,"Same length",44,44,"Same length",August,Winter,Yes,Yes,Meat,"Sports drink",English,1,1,1,"Yes - broadband connection",Telephone,1,1,20,0,2,6,5,5,2,5,22,40,2,5,Some,"High school","Heavy metal",Fly,Happy,"Musician or singer",Religious
USA,CA,2011,"12        ",Male,17,Right-Handed,187.9,33.0,195.7,1,Car,6,.47,58,Cycling,800,700,400,,500,700,33.0,"Same length",17,18,"Ring finger",April,Winter,No,No,Poultry,Water,"Physical education",8,9,4,"Yes - broadband connection","In person",6,11,6,1,8,5,10,8,20,2,20,15,7,4,None,,,,,,
USA,CA,2015,"6         ",Male,11,Right-Handed,152,23,145,1,Car,15,0.154,46,Baseball/Softball,545,246,684,118,27,428,25,"Right foot",75,70,"Index finger",March,Summer,No,No,Meat,Water,"Mathematics and statistics",9,9,4,"Yes - broadband connection","In person",,,2,0.5,3,45,9,0.2,0.6,0.6,1,4,0,1,None,"Graduate degree","Punk rock",Invisibility,Happy,"Sports person",Health
USA,CA,2023,"12        ",Female,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,CA,2019,"11        ",Male,16,Right-Handed,164,24,166,2,Car,25,.423,45,Other,583,797,380,251,930,695,24,"Same length",84,77,"Ring finger",January,Winter,Yes,No,"Rice/Noodle dishes",Coffee,"Mathematics and statistics",8,9,3,"Yes - broadband connection","Cell phone",50,50,20,1,4,8,2,0,5,4,5,10,0,3,"A lot","Graduate degree",Other,Telepathy,Rich,"Business person","International aid"
USA,CA,2018,"9         ",Male,14,Right-Handed,161,26,143,1,Car,8,0.452,48,Golf,600,600,650,800,500,1000,26,"Same length",60,60,"Same length",December,Summer,No,No,Fruit,Water,Art,6,7,4,"Yes - other","Text messaging",200,250,55,,,,,,,,,,,,,,,,,,
USA,CA,2020,"12        ",Female,16,Right-Handed,157.5,228.6,,2,Car,30,1.028,60,None,,,,,,,228.4,"Right foot",,,"Index finger",September,Winter,Yes,No,Poultry,Water,English,8,8,6,"Yes - broadband connection","Cell phone",200,200,0,2,0,30,0,4,0,4,7,0,5,2,"A lot","Undergraduate degree",Pop,Fly,Happy,"Community leader or elder","International aid"
USA,CA,2021,"12        ",Male,17,Right-Handed,183,31,190,2,Car,10,.338,42,Basketball,900,700,900,800,700,800,31,"Same length",100,110,"Ring finger",December,Winter,No,No,"No favorite",Water,"Mathematics and statistics",6,8,3,"Yes - broadband connection","In person",10,12,6,1,10,25,5,1,1,2,8,7,0,4,Some,"Undergraduate degree",Other,"Freeze time",Healthy,"Business person",Environment
USA,CA,2021,"12        ",Female,16,Right-Handed,160,23,160,2,Walk,10,0.467,47,Skateboarding/Rollerblading,1000,1000,797,599,444,443,23,"Same length",90,85,"Index finger",October,Winter,Yes,No,"Rice/Noodle dishes",Water,"Mathematics and statistics",6,10,4,"Yes - broadband connection","Text messaging",7,7,35,,,,,,,,,,,,,,,,,,
USA,CA,2017,"11        ",Female,17,Right-Handed,170,23,64,2,Car,20,0.384,49,Soccer,658,652,733,733,909,947,24,"Left foot",9,9.5,"Ring finger",January,Winter,No,No,Other,Water,History,7,9,7,"Yes - broadband connection","Text messaging",50,55,15,3,13,25,10,5,5,5,5,5,5,5,Some,"Graduate degree","Rhythm and blues (R&B)",Telepathy,Happy,Relative,"Education/Youth development"
USA,CA,2023,"12        ",Male,17,Right-Handed,180,30,180,1,Car,5,.366,40,Baseball/Softball,701,471,957,898,1000,1000,30,"Same length",80,80,"Same length",June,Winter,No,No,Pizza/Pasta,Water,"Mathematics and statistics",7,11,4,"Yes - broadband connection","In person",10,11,4,1,3,5,10,2,8,1,1,3,2,2,Some,"Graduate degree","Rock and roll","Freeze time",Rich,"Coach or club leader","International aid"
USA,CA,2016,"12        ",Male,17,Right-Handed,183,30,182,2,Car,15,.542,45,Baseball/Softball,500,500,1000,500,1000,1000,30,"Same length",,36,"Index finger",August,Fall,No,No,Fruit,Water,History,3,12,4,"Yes - broadband connection","In person",100,500,24,1,20,1,5,10,5,5,10,5,0,1,"A lot","Some college","Rap/Hip hop",Invisibility,Healthy,Actor,Health
USA,CA,2021,"12        ",Male,17,Right-Handed,200,29,202,1,Car,15,0.094,36,Basketball,700,1000,1000,503,503,1000,29,"Same length",13,15,"Ring finger",August,Fall,No,No,Meat,"Soft drink (caffeinated)","Computers and technology",4,7,4,"Yes - broadband connection","Cell phone",70,55,49,46,3,0,6,43,31,5,7,0,0,5,Some,"Graduate degree","Rap/Hip hop",Fly,Rich,"Sports person",Health
USA,CA,2015,"12        ",Female,17,Right-Handed,160,21,160,2,Car,7,.398,42,Swimming,1000,1000,1000,1000,1000,1000,21,"Same length",6,7,"Ring finger",February,Winter,Yes,No,Desserts,Water,History,5,9,3,"Yes - broadband connection","Text messaging",60,58,40,21,14,3,0,120,120,140,168,7,0,2,Some,"Undergraduate degree","Rap/Hip hop","Freeze time",Rich,Friend,Environment
USA,CA,2019,"12        ",Female,16,Right-Handed,159,23,161,2,Car,12,0.503,43,Dancing,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,CA,2018,"12        ",Male,17,Left-Handed,184,26,183,2.5,Bus,40,0.553,103,Golf,200,200,600,600,1000,1000,25.3,"Left foot",80,75,"Index finger",July,Spring,No,No,"No favorite",Water,"Mathematics and statistics",5,8,4,"Yes - broadband connection","Internet chat or instant messaging",25,35,4,1,10,1,5,4,2,1,6,0,0,0,"A lot","Graduate degree",Classical,"Freeze time",Rich,"Business person",Health
USA,CA,2015,"6         ",Female,12,Right-Handed,150,23,150,1,Walk,8,0.335,34,Dancing,775,781,1000,401,326,465,23,"Same length",80,80,"Same length",May,Summer,No,No,Desserts,Water,Art,7,8,6,"Yes - other","Text messaging",800,700,40,0,7,7,2,1,98,100,100,20,1,3,"A lot","Graduate degree",Pop,,Happy,Teacher,"Wildlife, animals"
USA,CA,2022,"4         ",Male,17,Right-Handed,182,30,145,1,Car,23,.22,43,Athletics,900,700,800,800,1000,1000,30,"Same length",65,74,"Same length",February,Spring,No,No,Seafood,Water,Science,9,11,3,"Yes - other","Internet chat or instant messaging",143,235,42,2,18,6,46,15,0,6,3,7,0,6,"A lot","Graduate degree","Rap/Hip hop",Invisibility,Happy,Relative,"International aid"
USA,CA,2014,"12        ",Female,17,Right-Handed,168.5,24,170,1,Car,30,.361,34,"Hockey (Field)",802,882,647,417,1000,1000,25,"Left foot",84,83,"Index finger",June,Summer,No,No,Seafood,Water,Science,6,8,4,"Yes - broadband connection","Text messaging",63,106,3,1,20,2,10,0,4,4,10,4,0,1,"A lot","Graduate degree",Pop,Fly,Rich,Relative,Health
USA,CA,2015,"12        ",Female,17,Right-Handed,167.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,CA,2021,"12        ",Female,16,Right-Handed,170,27.94,152,1,Car,11,0.519,44,Other,775,818,513,797,487,914,26,"Right foot",76.2,76.2,"Same length",September,Fall,No,No,Pizza/Pasta,Water,Science,7,10,6,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",100,100,8,1,3,3,8,0,5,4,8,0,20,1,Some,"Graduate degree","Rhythm and blues (R&B)",Telepathy,Rich,Relative,Health
USA,CA,2023,"12        ",Female,"17 ",Left-Handed,175,25,176,1,Car,10,0.2,40,Dancing,1000,594,1000,1000,629,824,26,"Left foot",4,3,"Index finger",May,Winter,No,No,Fruit,Water,English,8,6,3,"Yes - broadband connection","Myspace, Facebook, other social networking sites, or blog",0,150,0,1,6,6,24,0,50,4,50,10,0,0,Some,Other,Other,Invisibility,Happy,Other,Environment
USA,CA,2020,"7         ",Male,13,Right-Handed,5'6,40,40,2,Bus,30,1,2,Soccer,1000,1000,1000,1000,1000,99999,40,"Same length",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,CA,2014,"12        ",Female,16,Right-Handed,"160 ",23,155,2,Car,5,0.784,52,Soccer,1000,1000,1000,1000,500,500,23,"Same length",7.5,8.5,"Index finger",November,Fall,No,No,Pizza/Pasta,Juice,English,7,12,4,"Yes - other","Text messaging",7,7,6,2,25,15,1,1,20,2,2,4,0,5,Some,"Graduate degree","Rap/Hip hop",Invisibility,Healthy,"Religious figure","International aid"
USA,CA,2012,"12        ",Male,17,Right-Handed,193,30,197,2,Car,6,.343,41,Walking/Hiking,700,650,600,800,1000,1000,31,"Left foot",80,90,"Ring finger",July,Summer,Yes,No,Pizza/Pasta,Water,Languages,7,10,3,"Yes - broadband connection","In person",0,0,7,0,12,8,0,3,3,1,15,8,0,0,Some,"Undergraduate degree",Other,Telepathy,Happy,Other,Health
USA,CA,2023,"12        ",Female,16,Left-Handed,160,22,61,2,Car,13,0.374,25,"Martial Arts",783,643,568,749,714,714,23,"Left foot",71,65,"Ring finger",November,Fall,No,No,Meat,Tea,Science,6.5,8,4,"Yes - broadband connection","Text messaging",52,190,20,4,10,30,5,7,8,10,15,3.5,8,5,Some,"Graduate degree",Pop,Fly,Healthy,Relative,"Wildlife, animals"
USA,CA,2015,"5         ",Female,11,Ambidextrous,149,21,144,2,Car,10,.42,48,Baseball/Softball,845,743,952,824,118,316,22,"Left foot",75,69,"Index finger",September,Summer,Yes,No,Desserts,Water,Art,9,9,3,"Yes - other","In person",5,11,10,0,1,4,6,0,0,1,1,4,0,1,"Very little","Graduate degree",Pop,Fly,Happy,"Musician or singer","International aid"
USA,CA,2010,"12        ",Male,17,Right-Handed,168,28,145,1,Car,20,39,40,None,500,450,600,,700,300,28,"Same length",80,85,"Ring finger",September,Fall,No,No,Meat,"Powdered drink",History,8,8,8,"Yes - broadband connection","Text messaging",5,2,6,.5,10,20,0,15,3,.5,5,1,0,7.5,"A lot","Graduate degree","Rock and roll",Invisibility,Happy,Relative,"Education/Youth development"
USA,CA,2016,"12        ",Male,179,Right-Handed,1,42,169,2,Car,20,.355,42,Other,513,492,701,775,834,856,42,"Same length",76,81,"Ring finger",July,Winter,No,No,"Rice/Noodle dishes",Water,"Mathematics and statistics",6,12,4,"Yes - broadband connection","Text messaging",30,30,7,1,16,7,12,7,7,7,42,0,16,0,"A lot","Graduate degree",Other,"Freeze time",Happy,Other,"Education/Youth development"
USA,CA,2023,"12        ",Male,18,Right-Handed,188,27.9,160,3,Car,7,0.392,44,Soccer,791,824,738,599,663,888,27.6,"Right foot",68,71,"Index finger",January,Summer,Yes,No,Pizza/Pasta,,Science,7,9,4,"Yes - broadband connection","Text messaging",8,8,5,7,5,5,13,5,10,10,5,2,8,5,Some,"Graduate degree","Rap/Hip hop",Telepathy,Happy,"Coach or club leader",Health
USA,CA,2016,"12        ",Female,17,Right-Handed,167.6,23,163,2,Car,10,.673,58,Other,1000,1000,1000,1000,1000,1000,23,"Same length",80,80,"Same length",November,Spring,Yes,No,Meat,Water,Science,8,4,6,"Yes - other","Text messaging",80,81,20,2,6,3,15,1,5,90,3,4,0,2,Some,"High school",Pop,Telepathy,Happy,Relative,"Wildlife, animals"
USA,CA,2011,"12        ",Female,17,Right-Handed,157,24,125,1,Bus,10,.437,53,Other,497,251,497,,1000,1000,25,"Left foot",74,65,"Index finger",January,Summer,Yes,No,Desserts,Water,"Mathematics and statistics",5,8,2,"Yes - other","Text messaging",15,10,5,2,10,10,2,1,5,4,7,10,0,7,"A lot","Graduate degree",Gospel,Telepathy,Happy,Other,Religious
USA,CA,2020,"12        ",Male,17,Right-Handed,6’2,25,181,2,Car,"5 ",0.69,5,Basketball,1000,1000,900,1000,500,800,25,"Same length",8,7,"Index finger",September,Spring,No,No,Meat,Water,"Physical education",7,8,4,"Yes - broadband connection",,10,10,0,0,3,10,10,10,10,10,10,10,10,10,Some,"Some college","Rap/Hip hop",Fly,Rich,Relative,Health
USA,CA,2022,"7         ",Male,12,Right-Handed,142,26,156,2,Car,13,0.422,46,Swimming,10000,10000,10000,10000,10000,10000,26,"Same length",9,9.5,"Ring finger",April,Winter,No,No,Seafood,Juice,History,6,9,5,"Yes - other","In person",0,0,5,0,1,1,2,3,3,0,4,10,0,1/2,Some,Other,Country,Invisibility,Famous,Actor,Other
USA,CA,2012,"12        ",Female,65,Ambidextrous,88,98,109,69,Boat,180,360,35,"Hockey (Field)",1000,1000,999,99999,99999,9999,7777,"Same length",556,578,"Ring finger",July,Winter,Yes,Yes,Poultry,"Powdered drink",Geography,0,0,70,"No internet connection",E-mail,0,50000,0,0,0,0,0,0,99999,0,0,0,0,0,"A lot","Less than high school",Gospel,"Freeze time",Happy,Friend,Other
USA,CA,2015,"12        ",Female,17,Right-Handed,155,20.5,153.5,2,Bus,50,0.313,59,"Hockey (Field)",1000,600,600,700,1000,1000,22,"Left foot",89,88,"Index finger",July,Winter,No,No,"Rice/Noodle dishes",Water,Art,6,9,3,"Yes - broadband connection","Internet chat or instant messaging",0,0,5,1,3,6,1,2,7,3,7,7,3,0,,"Graduate degree","Rock and roll","Freeze time",Healthy,Actor,"International aid"
USA,CA,2015,"12        ",Male,17,Right-Handed,172,25,75,2,Walk,6,.714,70,"Martial Arts",200,200,200,400,1000,1000,25,"Same length",,,"Index finger",May,Summer,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,CA,2021,"9         ",Female,14,Right-Handed,157,23,158,1,Walk,20,.373,53,Gymnastics,1000,953,1000,560,0,999,,,"7 1/2","7 1/2","Index finger",July,Winter,Yes,No,"Rice/Noodle dishes",Water,"Physical education",8,10,6,"Yes - broadband connection","In person",200,217,24,2,10,50,30,7,14,34,23,21,0,19,"Very little","High school","Rap/Hip hop",Invisibility,Happy,"Musician or singer",Health
USA,CA,2020,"11        ",Male,16,Right-Handed,5'5,8ft,180,2,Bus,40,0.399,44,Basketball,1000,1000,1000,1000,209,1000,8ft,"Right foot",90,90,"Same length",October,Fall,No,No,Pizza/Pasta,Water,"Computers and technology",8,11,6,"Yes - other","Internet chat or instant messaging",200,250,2.5,1,2,6,2,1,5,3,8,4,0,3,"A lot","High school","Rap/Hip hop",Invisibility,Healthy,Actor,"Wildlife, animals"
USA,CA,2023,"12        ",Female,16,Right-Handed,165,23,,2,Walk,15,0.36,,Other,1000,824,679,824,963,1000,23,"Same length",70,80,"Ring finger",June,Winter,No,No,Meat,Water,"Mathematics and statistics",7,9,3,"Yes - other","In person",100,90,2.5,0,7,4,2,3,6,5,40,0,0,1,"A lot","Graduate degree",Pop,"Freeze time",Rich,Politician,Environment
USA,CA,2016,"9         ",Male,15,Right-Handed,176,39,184,2,Bus,8,4.404,35,Soccer,1000,9000,800,1000,700,1000,39,"Same length",13,15,"Ring finger",June,Summer,No,No,Pizza/Pasta,"Sports drink","Computers and technology",7,10,7,"Yes - other","Text messaging",7,15,66,13,9,27,27,8,5,18,45,18,0,6,Some,"Graduate degree",Techno/Electronic,"Freeze time",Happy,Other,"Education/Youth development"
USA,CA,2023,"11        ",Female,16,Right-Handed,157.4,17,160,2,Walk,20,0.371,41,Soccer,727,594,813,727,342,1000,17,"Same length",76.2,101.6,"Ring finger",December,Winter,No,No,Meat,Coffee,Art,8,7,9,"Yes - other","Internet chat or instant messaging",10,5,5,3,1,2,0,0,0,30min,12,0,0,1,"Very little","Graduate degree","Rap/Hip hop","Super strength",Healthy,"Musician or singer",Environment
